DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2020-04,8910.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2020-05,7770.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2020-06,6525.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2020-07,7136.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2020-08,6892.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2020-09,6473.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2020-10,13710.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2020-11,11438.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2020-12,11859.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2021-01,11744.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2021-02,11442.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2021-03,11702.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2021-04,9708.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2021-05,10257.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2021-06,4500.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2021-07,6027.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2021-08,8207.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2021-09,5915.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2021-10,13327.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2021-11,10508.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2021-12,12411.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2022-01,16310.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2022-02,21017.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2022-03,8237.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2022-04,11544.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2022-05,7986.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2022-06,5612.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2022-07,7371.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2022-08,4602.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2022-09,8205.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2022-10,11167.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2022-11,13071.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2022-12,12204.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2023-01,17709.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2023-02,12314.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2023-03,14763.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2023-04,10244.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2023-05,8429.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2023-06,6126.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2023-07,10280.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2023-08,7101.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2023-09,6762.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2023-10,14559.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2023-11,16965.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2023-12,19475.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Wind,Gigawatt-hour,Germany,2024-01,18833,e,
