DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2021-09,3130.057,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2021-10,3594.195,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2021-11,3280.534,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2021-12,3430.805,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2022-01,3364.320,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2022-02,3368.366,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2022-03,3342.768,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2022-04,3625.390,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2022-05,3259.506,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2022-06,3191.675,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2022-07,3255.958,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2022-08,3384.872,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2022-09,3126.574,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2022-10,3276.284,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2022-11,3088.885,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2022-12,3390.434,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2023-01,2959.313,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2023-02,2830.664,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2023-03,3369.520,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2023-04,3416.461,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2023-05,3084.954,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2023-06,2545.777,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2023-07,2819.782,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2023-08,3005.894,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2023-09,2738.106,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2023-10,3006.749,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2023-11,3064.721,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2023-12,2420.810,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2024-01,2871.065,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2024-02,2733.568,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2024-03,2586.291,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2024-04,2379.878,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2024-05,2602.370,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2024-06,2520.417,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2024-07,2466.438,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2024-08,2381.739,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2024-09,2300.074,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2024-10,2302.053,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2024-11,2649.093,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2024-12,2376.663,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2025-01,3156.336,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2025-02,2332.088,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2025-03,3248.298,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2025-04,2922.652,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2025-05,2734.690,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2025-06,2453.792,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2025-07,2752.781,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2025-08,2465.590,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Spain,2025-09,0.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2019-01,384.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2019-02,280.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2019-03,268.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2019-04,213.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2019-05,155.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2019-06,149.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2019-07,157.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2019-08,148.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2019-09,173.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2019-10,211.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2019-11,228.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2019-12,243.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2020-01,255.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2020-02,235.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2020-03,242.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2020-04,192.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2020-05,173.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2020-06,170.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2020-07,181.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2020-08,184.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2020-09,219.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2020-10,242.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2020-11,238.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2020-12,296.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2021-01,373.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2021-02,372.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2021-03,296.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2021-04,219.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2021-05,117.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2021-06,154.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2021-07,158.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2021-08,175.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2021-09,172.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2021-10,166.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2021-11,146.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2021-12,282.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2022-01,203.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2022-02,168.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2022-03,197.440,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2022-04,93.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2022-05,131.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2022-06,97.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2022-07,79.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2022-08,104.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2022-09,82.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2022-10,66.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2022-11,77.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2022-12,121.500,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2023-01,123.360,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2023-02,142.360,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2023-03,112.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2023-04,225.160,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2023-05,196.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2023-06,203.160,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2023-07,170.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2023-08,130.520,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2023-09,234.160,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2023-10,213.440,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2023-11,158.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2023-12,212.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2024-01,222.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2024-02,224.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2024-03,120.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2024-04,210.160,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2024-05,270.030,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2024-06,315.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2024-07,125.100,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2024-08,280.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2024-09,115.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2024-10,204.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2024-11,197.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2024-12,175.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2025-01,113.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2025-02,179.140,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2025-03,93.100,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2025-04,160.400,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2025-05,301.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2025-06,98.070,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2025-07,206.940,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2025-08,74.210,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,Finland,2025-09,54.530,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2019-01,4319.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2019-02,4093.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2019-03,5529.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2019-04,5710.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2019-05,5113.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2019-06,4408.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2019-07,4376.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2019-08,4109.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2019-09,2945.000,p,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2019-10,4199.000,p,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2019-11,4930.000,p,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2019-12,4939.000,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2020-01,3399.948,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2020-02,3713.474,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2020-03,4339.664,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2020-04,5353.821,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2020-05,5215.940,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2020-06,3728.761,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2020-07,3313.421,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2020-08,3430.115,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2020-09,2836.722,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2020-10,3700.849,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2020-11,3545.020,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2020-12,3561.820,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2021-01,3745.621,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2021-02,3040.854,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2021-03,4667.651,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2021-04,4446.353,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2021-05,4494.018,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2021-06,3196.379,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2021-07,3721.553,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2021-08,3574.939,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2021-09,3073.195,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2021-10,3625.154,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2021-11,3499.302,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2021-12,4324.738,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2022-01,4628.064,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2022-02,4087.516,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2022-03,5142.401,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2022-04,5263.683,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2022-05,5340.759,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2022-06,3455.463,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2022-07,4642.512,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2022-08,4558.362,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2022-09,4038.997,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2022-10,4364.603,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2022-11,4834.894,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2022-12,4944.886,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2023-01,4145.080,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2023-02,3376.779,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2023-03,3076.984,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2023-04,4648.335,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2023-05,4524.279,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2023-06,3417.216,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2023-07,4133.414,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2023-08,3510.919,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2023-09,2523.987,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2023-10,3730.560,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2023-11,4754.964,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2023-12,4273.119,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2024-01,3789.408,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2024-02,3321.582,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2024-03,3803.948,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2024-04,4166.571,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2024-05,3576.664,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2024-06,3246.401,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2024-07,3168.901,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2024-08,3531.324,,
ESTAT:NRG_TI_GASM(1.0),12/11/25 11:00:00,Monthly,Natural gas,Total,Million cubic metres,France,2024-09,3020.532,,
