DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2022-09,214.940,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2022-10,198.395,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2022-11,100.312,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2022-12,80.697,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2023-01,78.603,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2023-02,159.907,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2023-03,217.632,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2023-04,249.360,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2023-05,295.796,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2023-06,375.747,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2023-07,454.611,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2023-08,449.085,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2023-09,371.830,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2023-10,325.615,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2023-11,184.493,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2023-12,165.081,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2024-01,193.513,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2024-02,258.039,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2024-03,342.313,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2024-04,458.738,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2024-05,484.395,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2024-06,631.314,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2024-07,676.444,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2024-08,625.946,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2024-09,475.574,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2024-10,490.815,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2024-11,303.061,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2024-12,184.029,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2025-01,303.38,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2025-02,358.278,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2025-03,484.973,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2025-04,519.801,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2025-05,617.210,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2025-06,806.499,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2025-07,932.948,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Bulgaria,2025-08,711.555,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2019-01,809.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2019-02,1991.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2019-03,3266.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2019-04,5548.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2019-05,5430.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2019-06,6991.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2019-07,6209.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2019-08,5711.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2019-09,4233.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2019-10,2652.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2019-11,1048.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2019-12,1007.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2020-01,1191.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2020-02,1817.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2020-03,4400.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2020-04,6930.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2020-05,6728.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2020-06,6248.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2020-07,6912.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2020-08,5981.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2020-09,5081.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2020-10,2420.000,e,
