DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2022-06,817.630,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2022-07,788.550,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2022-08,761.966,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2022-09,651.858,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2022-10,666.746,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2022-11,606.435,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2022-12,630.306,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2023-01,686.799,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2023-02,737.572,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2023-03,679.347,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2023-04,806.843,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2023-05,915.176,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2023-06,1023.909,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2023-07,976.696,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2023-08,893.864,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2023-09,774.560,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2023-10,705.718,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2023-11,695.450,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2023-12,651.914,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2024-01,736.059,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2024-02,737.042,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2024-03,804.378,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2024-04,1067.909,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2024-05,1177.245,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2024-06,1150.692,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2024-07,1159.812,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2024-08,1045.955,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2024-09,841.621,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2024-10,818.835,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2024-11,671.521,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2024-12,595.067,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2025-01,751.184,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2025-02,866.321,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2025-03,929.496,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2025-04,989.150,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2025-05,1120.966,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2025-06,1238.152,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2025-07,1341.904,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Bulgaria,2025-08,1094.248,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2019-01,17851.972,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2019-02,15754.939,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2019-03,23184.135,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2019-04,17625.571,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2019-05,16804.410,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2019-06,16676.492,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2019-07,15637.213,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2019-08,14458.442,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2019-09,15984.684,,
