DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Germany,2025-06,10203.275,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Germany,2025-07,13506.278,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Germany,2025-08,11429.341,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2024-01,650.922,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2024-02,414.887,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2024-03,435.155,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2024-04,259.486,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2024-05,177.928,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2024-06,162.816,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2024-07,235.371,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2024-08,238.521,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2024-09,218.288,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2024-10,333.453,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2024-11,442.498,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2024-12,385.04,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2025-01,354.668,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2025-02,448.954,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2025-03,317.243,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2025-04,214.115,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2025-05,77.807,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2025-06,79.620,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2025-07,94.173,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Denmark,2025-08,80.907,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2024-01,5798.878,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2024-02,4070.496,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2024-03,3986.927,,
